"P.NmPrj";"P.QdrRef";"B.NmBra";"A.VrsAny";"A.DatAny";"M.CleMtr";"M.NmMtr";"M.DmnMtr";"M.TypMtr";"M.TopVal";"MV.ValGbl";"MV.VarPndPedRef"
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;4.70;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;7580.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;15419.00;-60.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"bugs";"Bugs";"Reliability";"INT";-1;37701.00;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"code_smells";"Code Smells";"Maintainability";"INT";-1;196516.00;1548.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"comment_lines";"Comment Lines";"Size";"INT";1;584759.00;43.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;14.30;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"major_violations";"Major Issues";"Issues";"INT";-1;184813.00;3192.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;0.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"critical_violations";"Critical Issues";"Issues";"INT";-1;34855.00;60.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;615870.00;9.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"directories";"Directories";"Size";"INT";-1;15.00;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;21347.00;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;2155.00;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;854257.00;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;16.10;0.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;17.42;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;1689.00;1670.00
"starweb_metier";"LSWM";"branches/19.01.10";"19.01.10";"2019-07-20 04:00:27";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"files";"Files";"Size";"INT";-1;116.00;22.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"functions";"Functions";"Size";"INT";-1;696.00;128.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"info_violations";"Info Issues";"Issues";"INT";-1;121.00;8.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"violations";"Issues";"Issues";"INT";-1;669.00;91.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"line_coverage";"Line Coverage";"Coverage";"PERCENT";1;60.20;3.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"lines";"Lines";"Size";"INT";-1;23852.00;4271.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"coverage";"Coverage";"Coverage";"PERCENT";1;30.80;0.10
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_coverage";"Coverage on New Code";"Coverage";"PERCENT";1;0.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"critical_violations";"Critical Issues";"Issues";"INT";-1;19.00;8.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;554.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"directories";"Directories";"Size";"INT";-1;88.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;4.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;0.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;2.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;344.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;4.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;0.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;0.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;0.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;316.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;0.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;723.00;-6.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;1.00;
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;148.00;107.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"tests";"Unit Tests";"Coverage";"INT";-1;14.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"vulnerabilities";"Vulnerabilities";"Security";"INT";-1;0.00;0.00
"DSRJ";"DSRJ";"master";"V18-01-SNAPSHOT";"2019-04-09 11:03:20";"wont_fix_issues";"Won't Fix Issues";"Issues";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"ncloc";"Lines of Code";"Size";"INT";-1;16943.00;3028.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"lines_to_cover";"Lines to Cover";"Coverage";"INT";-1;2981.00;612.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"minor_violations";"Minor Issues";"Issues";"INT";-1;229.00;23.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;84.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;10.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_info_violations";"New Info Issues";"Issues";"INT";-1;8.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_violations";"New Issues";"Issues";"INT";-1;91.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_lines";"New Lines";"Size";"INT";-1;21.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_major_violations";"New Major Issues";"Issues";"INT";-1;55.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;18.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;7.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"open_issues";"Open Issues";"Issues";"INT";-1;669.00;91.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"reliability_rating";"Reliability Rating";"Reliability";"RATING";-1;5.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_reliability_rating";"Reliability Rating on New Code";"Reliability";"RATING";-1;1.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"reliability_remediation_effort";"Reliability Remediation Effort";"Reliability";"WORK_DUR";-1;250.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_reliability_remediation_effort";"Reliability Remediation Effort on New Code";"Reliability";"WORK_DUR";-1;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"reopened_issues";"Reopened Issues";"Issues";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"security_rating";"Security Rating";"Security";"RATING";-1;3.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_security_rating";"Security Rating on New Code";"Security";"RATING";-1;3.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"security_remediation_effort";"Security Remediation Effort";"Security";"WORK_DUR";-1;990.00;210.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_security_remediation_effort";"Security Remediation Effort on New Code";"Security";"WORK_DUR";-1;210.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"skipped_tests";"Skipped Unit Tests";"Coverage";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"statements";"Statements";"Size";"INT";-1;4326.00;873.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"sqale_index";"Technical Debt";"Maintainability";"WORK_DUR";-1;11733.00;1349.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"sqale_debt_ratio";"Technical Debt Ratio";"Maintainability";"PERCENT";-1;2.30;-0.20
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_technical_debt";"Added Technical Debt";"Maintainability";"WORK_DUR";-1;1349.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"blocker_violations";"Blocker Issues";"Issues";"INT";-1;1.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"bugs";"Bugs";"Reliability";"INT";-1;9.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"classes";"Classes";"Size";"INT";-1;29.00;11.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"code_smells";"Code Smells";"Maintainability";"INT";-1;627.00;84.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"cognitive_complexity";"Cognitive Complexity";"Complexity";"INT";-1;613.00;85.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"comment_lines";"Comment Lines";"Size";"INT";1;2674.00;483.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"comment_lines_density";"Comments (%)";"Size";"PERCENT";1;13.60;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"branch_coverage";"Condition Coverage";"Coverage";"PERCENT";1;50.30;3.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"major_violations";"Major Issues";"Issues";"INT";-1;275.00;50.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"conditions_to_cover";"Conditions to Cover";"Coverage";"INT";0;682.00;90.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_conditions_to_cover";"Conditions to Cover on New Code";"Coverage";"INT";0;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"confirmed_issues";"Confirmed Issues";"Issues";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"coverage";"Coverage";"Coverage";"PERCENT";1;58.40;3.20
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"critical_violations";"Critical Issues";"Issues";"INT";-1;43.00;10.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"complexity";"Cyclomatic Complexity";"Complexity";"INT";-1;1334.00;187.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"directories";"Directories";"Size";"INT";-1;24.00;2.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"duplicated_blocks";"Duplicated Blocks";"Duplications";"INT";-1;145.00;50.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_duplicated_blocks";"Duplicated Blocks on New Code";"Duplications";"INT";-1;6.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"duplicated_files";"Duplicated Files";"Duplications";"INT";-1;40.00;7.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"duplicated_lines";"Duplicated Lines";"Duplications";"INT";-1;3905.00;881.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"duplicated_lines_density";"Duplicated Lines (%)";"Duplications";"PERCENT";-1;16.40;1.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_duplicated_lines";"Duplicated Lines on New Code";"Duplications";"INT";-1;6.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_duplicated_lines_density";"Duplicated Lines on New Code (%)";"Duplications";"PERCENT";-1;28.57;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_sqale_debt_ratio";"Technical Debt Ratio on New Code";"Maintainability";"PERCENT";-1;3.70;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"uncovered_conditions";"Uncovered Conditions";"Coverage";"INT";-1;339.00;27.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_uncovered_conditions";"Uncovered Conditions on New Code";"Coverage";"INT";-1;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"uncovered_lines";"Uncovered Lines";"Coverage";"INT";-1;1185.00;171.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"new_uncovered_lines";"Uncovered Lines on New Code";"Coverage";"INT";-1;0.00;
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"test_execution_time";"Unit Test Duration";"Coverage";"MILLISEC";-1;2027.00;-320.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"test_errors";"Unit Test Errors";"Coverage";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"test_failures";"Unit Test Failures";"Coverage";"INT";-1;0.00;0.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"tests";"Unit Tests";"Coverage";"INT";-1;18.00;3.00
"DHPR_Batch";"DHPR";"branches/19.C02";"V19-03-1907Q";"2019-07-31 10:20:12";"test_success_density";"Unit Test Success (%)";"Coverage";"PERCENT";1;100.00;0.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"effort_to_reach_maintainability_rating_a";"Effort to Reach Maintainability Rating A";"Maintainability";"WORK_DUR";-1;0.00;0.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"false_positive_issues";"False Positive Issues";"Issues";"INT";-1;1403.00;1403.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"files";"Files";"Size";"INT";-1;12906.00;8.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"functions";"Functions";"Size";"INT";-1;172492.00;63.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"generated_lines";"Generated Lines";"Size";"INT";-1;0.00;0.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"generated_ncloc";"Generated Lines of Code";"Size";"INT";-1;7039.00;3.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"info_violations";"Info Issues";"Issues";"INT";-1;22.00;22.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"violations";"Issues";"Issues";"INT";-1;230209.00;-3318.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"lines";"Lines";"Size";"INT";-1;5317730.00;5841.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"ncloc";"Lines of Code";"Size";"INT";-1;3514312.00;1615.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_lines_to_cover";"Lines to Cover on New Code";"Coverage";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"sqale_rating";"Maintainability Rating";"Maintainability";"RATING";-1;1.00;0.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_maintainability_rating";"Maintainability Rating on New Code";"Maintainability";"RATING";-1;1.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"minor_violations";"Minor Issues";"Issues";"INT";-1;793.00;0.00
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_blocker_violations";"New Blocker Issues";"Issues";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_bugs";"New Bugs";"Reliability";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_code_smells";"New Code Smells";"Maintainability";"INT";-1;248.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_critical_violations";"New Critical Issues";"Issues";"INT";-1;2.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_info_violations";"New Info Issues";"Issues";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_violations";"New Issues";"Issues";"INT";-1;248.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_lines";"New Lines";"Size";"INT";-1;6740.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_major_violations";"New Major Issues";"Issues";"INT";-1;246.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_minor_violations";"New Minor Issues";"Issues";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"new_vulnerabilities";"New Vulnerabilities";"Security";"INT";-1;0.00;
"starweb_metier";"LSWM";"branches/19.04.00";"19.04.00";"2019-07-31 03:30:27";"open_issues";"Open Issues";"Issues";"INT";-1;230206.00;-3321.00
